keyword,product_name,price,price_original,discount_percentage,rating,shop.name,url,document,document_clean
laptop,"Laptop lenovo ideapad 1 Celeron N4500 8GB 256GB SSD 15.6"" – free Instal laptop siap pakai",3761572,Rp3.959.550,5,,Litech official,https://www.tokopedia.com/zona-gadget/laptop-lenovo-ideapad-1-celeron-n4500-8gb-256gb-ssd-15-6-free-instal-laptop-siap-pakai-1732122262134097767?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D202605180457326FAA8040DA20EF214QNH%26src%3Dsearch,"Laptop lenovo ideapad 1 Celeron N4500 8GB 256GB SSD 15.6"" – free Instal laptop siap pakai laptop",laptop lenovo ideapad 1 celeron n4500 8gb 256gb ssd 15 6 free instal laptop siap pakai laptop
laptop,Lenovo ThinkPad T490 / T480 / T470 / T460 Core i5 i7 GEN 8 RAM 16GB SSD 1TB Touchscreen Laptop Full HD 14inch,3657500,Rp3.850.000,5,5.0,MrHanzo,https://www.tokopedia.com/mrhanzo/lenovo-thinkpad-t490-t480-t470-t460-core-i5-i7-gen-8-ram-16gb-ssd-1tb-touchscreen-laptop-full-hd-14inch-1734115966320805043?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D202605180457326FAA8040DA20EF214QNH%26src%3Dsearch,Lenovo ThinkPad T490 / T480 / T470 / T460 Core i5 i7 GEN 8 RAM 16GB SSD 1TB Touchscreen Laptop Full HD 14inch laptop,lenovo thinkpad t490 t480 t470 t460 core i5 i7 gen 8 ram 16gb ssd 1tb touchscreen laptop full hd 14inch laptop
laptop,"ASUS VIVOBOOK X1404VA-I38128 INTEL i3-1315U 16GB RAM 1TB SSD 14"" FHD WINDOWS 11 ASUS NUMPAD GARANSI 1 TAHUN SPAREPART",6794801,Rp7.152.422,5,4.9,Kotakom Offical Store,https://www.tokopedia.com/kotakom-offical-store/asus-vivobook-x1404va-i38128-intel-i3-1315u-16gb-ram-1tb-ssd-14-fhd-windows-11-asus-numpad-garansi-1-tahun-sparepart-1730791405806650590-1734897687870866654?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D202605180457326FAA8040DA20EF214QNH%26src%3Dsearch,"ASUS VIVOBOOK X1404VA-I38128 INTEL i3-1315U 16GB RAM 1TB SSD 14"" FHD WINDOWS 11 ASUS NUMPAD GARANSI 1 TAHUN SPAREPART laptop",asus vivobook x1404va i38128 intel i3 1315u 16gb ram 1tb ssd 14 fhd windows 11 asus numpad garansi 1 tahun sparepart laptop
laptop,LAPTOP ASUS X441 RAM 4G HARDISK 500GB 14INCH WIN 10/ Free Tas! - 2gb/500gb FREE MOUSE,1329050,Rp1.399.000,5,4.9,VIN JAYA ELECTRONIC,https://www.tokopedia.com/vinjaya-1/laptop-asus-x441-ram-4g-hardisk-500gb-14inch-win-10-free-tas-2gb-500gb-free-mouse-x441-celeron-2-500gb-hdd-4b343?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D202605180457326FAA8040DA20EF214QNH%26src%3Dsearch,LAPTOP ASUS X441 RAM 4G HARDISK 500GB 14INCH WIN 10/ Free Tas! - 2gb/500gb FREE MOUSE laptop,laptop asus x441 ram 4g hardisk 500gb 14inch win 10 free tas 2gb 500gb free mouse laptop
laptop,"TERLARIS !! LAPTOP ASUS X453 // 14'' // RAM 8GB - HDD 1000GB // WIN 10 - Putih, 2GB/500GB FREE TAS//MOUSE",1377500,Rp1.450.000,5,4.7,VIN JAYA ELECTRONIC,https://www.tokopedia.com/vinjaya-1/terlaris-laptop-asus-x453-14-ram-8gb-hdd-1000gb-win-10-putih-2gb-500gb-free-tas-mouse-2-500gb-94fb9?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D202605180457326FAA8040DA20EF214QNH%26src%3Dsearch,"TERLARIS !! LAPTOP ASUS X453 // 14'' // RAM 8GB - HDD 1000GB // WIN 10 - Putih, 2GB/500GB FREE TAS//MOUSE laptop",laris laptop asus x453 14 ram 8gb hdd 1000gb win 10 putih 2gb 500gb free tas mouse laptop
laptop,Lenovo IdeaPad Slim 3 14IRU8 Intel Core i3-1315U 8GB 512GB SSD W11 OH24,8169050,Rp11.099.000,26,5.0,Lenovo Official,https://www.tokopedia.com/lenovo-official/lenovo-ideapad-slim-3-14iru8-intel-core-i3-1315u-8gb-512gb-ssd-w11-oh24-1731404199587316896?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D202605180457344734BA6F3DE83D09B0PQ%26src%3Dsearch,Lenovo IdeaPad Slim 3 14IRU8 Intel Core i3-1315U 8GB 512GB SSD W11 OH24 laptop,lenovo ideapad slim 3 14iru8 intel core i3 1315u 8gb 512gb ssd w11 oh24 laptop
laptop,Asus Vivobook 14 Core i5 Gen 13 1334u | Core 5 120u Gen 14 Win 11 Garansi 1th,8265000,Rp12.000.000,31,5.0,Notebook Labb,https://www.tokopedia.com/notebooklab/asus-laptop-vivobook-14-intel-core-i5-gen-13-1334u-ram-24gb-ddr4-ssd-nvme-1tb-fullhd-windows-11-home-original-biru-tenang-garansi-distributor-1-tahun-1730992836748543287-1735234069892728119?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D202605180457344734BA6F3DE83D09B0PQ%26src%3Dsearch,Asus Vivobook 14 Core i5 Gen 13 1334u | Core 5 120u Gen 14 Win 11 Garansi 1th laptop,asus vivobook 14 core i5 gen 13 1334u core 5 120u gen 14 win 11 garansi 1th laptop
laptop,Lenovo Ideapad Slim 3 14 Core i3 1315U 8GB 512SSD Windows 11 14 Inch,7854600,Rp8.269.000,5,5.0,Laptop Grosir ID,https://www.tokopedia.com/laptopgrosirid/lenovo-ideapad-slim-3-14-core-i3-1315u-8gb-512ssd-windows-11-14-inch-1731063853510657353?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D202605180457344734BA6F3DE83D09B0PQ%26src%3Dsearch,Lenovo Ideapad Slim 3 14 Core i3 1315U 8GB 512SSD Windows 11 14 Inch laptop,lenovo ideapad slim 3 14 core i3 1315u 8gb 512ssd windows 11 14 inch laptop
laptop,Laptop HP AMD Ryzen 5 Radeon 8GB RAM 512GB SSD Silver / Gold Windows 11 Home 14 Inch Garansi 2 Tahun Official,9689525,Rp11.000.000,12,5.0,HP Indonesia,https://www.tokopedia.com/hp/laptop-hp-amd-ryzen-5-radeon-8gb-ram-512gb-ssd-silver-gold-windows-11-home-14-inch-garansi-2-tahun-official-1732560920660182915?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D202605180457344734BA6F3DE83D09B0PQ%26src%3Dsearch,Laptop HP AMD Ryzen 5 Radeon 8GB RAM 512GB SSD Silver / Gold Windows 11 Home 14 Inch Garansi 2 Tahun Official laptop,laptop hp amd ryzen 5 radeon 8gb ram 512gb ssd silver gold windows 11 home 14 inch garansi 2 tahun official laptop
laptop,Lenovo V14 G4 AMN AMD Ryzen 3 7320U 8GB 512GB SSD W11 OH24,8358955,Rp8.798.900,5,5.0,Lenovo Official,https://www.tokopedia.com/lenovo-official/lenovo-v14-g4-amn-ryzen-3-7320u-8gb-512gb-w11-ohs?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D202605180457344734BA6F3DE83D09B0PQ%26src%3Dsearch,Lenovo V14 G4 AMN AMD Ryzen 3 7320U 8GB 512GB SSD W11 OH24 laptop,lenovo v14 g4 amn amd ryzen 3 7320u 8gb 512gb ssd w11 oh24 laptop
laptop,LAPTOP HP 14 I3 1315 8GB 512GB W11+OHS 14.0FHD BLIT COPILOT,7152550,Rp12.299.000,42,4.9,AGRES ID,https://www.tokopedia.com/agresid/laptop-hp-14-i3-1315-8gb-512gb-w11-ohs-14-0fhd-blit-copilot-1733336336487384131?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D202605180457344734BA6F3DE83D09B0PQ%26src%3Dsearch,LAPTOP HP 14 I3 1315 8GB 512GB W11+OHS 14.0FHD BLIT COPILOT laptop,laptop hp 14 i3 1315 8gb 512gb w11 ohs 14 0fhd blit copilot laptop
laptop,ASUS VIVOBOOK A516JAO-HD3121 i3-1005G1 8GB 512GB SSD 15.6 FHD OHS 2019,5510000,Rp5.800.000,5,4.9,ALPHA DATA NETWORK INDONESIA,https://www.tokopedia.com/alphadatanetworkindo/asus-vivobook-a516jao-hd3121-i3-1005g1-8gb-512gb-ssd-15-6-fhd-ohs-2019-4gb-256gb-ssd-silver-0afea?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D202605180457344734BA6F3DE83D09B0PQ%26src%3Dsearch,ASUS VIVOBOOK A516JAO-HD3121 i3-1005G1 8GB 512GB SSD 15.6 FHD OHS 2019 laptop,asus vivobook a516jao hd3121 i3 1005g1 8gb 512gb ssd 15 6 fhd ohs 2019 laptop
laptop,"LAPTOP AXIOO HYPE 1  | N4020 4GB / 8GB 128GB 14"" HD Windows 11",3770550,Rp5.099.000,26,5.0,Axioo Official Store ID,https://www.tokopedia.com/axiooslimbook/laptop-axioo-hype-1-n4020-4gb-8gb-128gb-14-hd-windows-11-1734319035774829935?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D202605180457344734BA6F3DE83D09B0PQ%26src%3Dsearch,"LAPTOP AXIOO HYPE 1  | N4020 4GB / 8GB 128GB 14"" HD Windows 11 laptop",laptop axioo hype 1 n4020 4gb 8gb 128gb 14 hd windows 11 laptop
laptop,Thinkpad T480 Core i7 16GB 512GB / ThinkPad T480 Core i5 / thinkpad T480,3325000,Rp3.500.000,5,4.9,Gugel Laptop,https://www.tokopedia.com/gugellaptop/thinkpad-t480-core-i7-16gb-512gb-thinkpad-t480-core-i5-thinkpad-t480-1731426868832142626?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D202605180457344734BA6F3DE83D09B0PQ%26src%3Dsearch,Thinkpad T480 Core i7 16GB 512GB / ThinkPad T480 Core i5 / thinkpad T480 laptop,thinkpad t480 core i7 16gb 512gb thinkpad t480 core i5 thinkpad t480 laptop
laptop,"ACER LAPTOP ASPIRE LITE 14 AL14-36P-C7Q8/AL14-36P-C9YY 14"" FHD INTEL CELERON N4500 RAM 8GB STORAGE 512GB SSD INTEL UHD GRAPHICS WINDOWS 11",6459050,Rp10.999.000,41,5.0,Acer Indonesia,https://www.tokopedia.com/acer-indonesia/acer-laptop-aspire-lite-14-al14-36p-c7q8-al14-36p-c9yy-14-fhd-intel-celeron-n4500-ram-8gb-storage-512gb-ssd-intel-uhd-graphics-windows-11-1735431280098706872-1735431279268890040?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D202605180457344734BA6F3DE83D09B0PQ%26src%3Dsearch,"ACER LAPTOP ASPIRE LITE 14 AL14-36P-C7Q8/AL14-36P-C9YY 14"" FHD INTEL CELERON N4500 RAM 8GB STORAGE 512GB SSD INTEL UHD GRAPHICS WINDOWS 11 laptop",acer laptop aspire lite 14 al14 36p c7q8 al14 36p c9yy 14 fhd intel celeron n4500 ram 8gb storage 512gb ssd intel uhd graphics windows 11 laptop
laptop,"ACER Aspire Lite 14 AL14-32P-C8PX Intel N150 8/256GB SSD Windows 11 OHS 14"" inch WUXGA IPS Light Silver, Fresh Blue and Nude Pink",6744050,Rp9.500.000,29,4.9,Acer Authorized Store Jakarta,https://www.tokopedia.com/acer-jakarta/acer-aspire-lite-14-al14-32p-c8px-intel-n150-8-256gb-ssd-windows-11-ohs-14-inch-wuxga-ips-light-silver-fresh-blue-and-nude-pink-1733363128723932308?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D202605180457344734BA6F3DE83D09B0PQ%26src%3Dsearch,"ACER Aspire Lite 14 AL14-32P-C8PX Intel N150 8/256GB SSD Windows 11 OHS 14"" inch WUXGA IPS Light Silver, Fresh Blue and Nude Pink laptop",acer aspire lite 14 al14 32p c8px intel n150 8 256gb ssd windows 11 ohs 14 inch wuxga ips light silver fresh blue and nude pink laptop
laptop,ASUS VIVOBOOK GO 14 E1404TA N150 8GB 256GB W11+OHS 14.0 FHD IPS,6848550,Rp13.199.000,48,5.0,AGRES ID,https://www.tokopedia.com/agresid/kabel-starlink-25-45meter-for-v2-original-resmi-indonesia-1734614322553128003?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D202605180457344734BA6F3DE83D09B0PQ%26src%3Dsearch,ASUS VIVOBOOK GO 14 E1404TA N150 8GB 256GB W11+OHS 14.0 FHD IPS laptop,asus vivobook go 14 e1404ta n150 8gb 256gb w11 ohs 14 0 fhd ips laptop
laptop,"ASUS Vivobook Go 14 E1404TA Intel N150 8GB 256GB INTEL UHD 14"" FHD IPS W11 OHS",6848550,Rp13.999.000,51,4.9,Collins Official,https://www.tokopedia.com/collinsofficial/asus-vivobook-go-14-e410ka-n4500-8gb-256gb-intel-uhd-14-fhd-w11-ohs-1735415447691297991?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D202605180457344734BA6F3DE83D09B0PQ%26src%3Dsearch,"ASUS Vivobook Go 14 E1404TA Intel N150 8GB 256GB INTEL UHD 14"" FHD IPS W11 OHS laptop",asus vivobook go 14 e1404ta intel n150 8gb 256gb intel uhd 14 fhd ips w11 ohs laptop
laptop,"LENOVO IDEAPAD SLIM 3 IdeaPad 14IRU8 I3 1315 8GB 512GB W11+OHS+M365B 14"" FHD",7855550,Rp10.999.000,29,5.0,Lenovo Yoga Official,https://www.tokopedia.com/lenovoyogaofficial/lenovo-ideapad-slim-3-ideapad-14iru8-i3-1315-8gb-512gb-w11-ohs-m365b-14-fhd-1733943900891546987?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D202605180457344734BA6F3DE83D09B0PQ%26src%3Dsearch,"LENOVO IDEAPAD SLIM 3 IdeaPad 14IRU8 I3 1315 8GB 512GB W11+OHS+M365B 14"" FHD laptop",lenovo ideapad slim 3 ideapad 14iru8 i3 1315 8gb 512gb w11 ohs m365b 14 fhd laptop
laptop,"Laptop ADVAN Workmate Ryzen 5 3500U 8GB 256GB SSD 14"" FHD W11",5720900,Rp7.559.000,24,4.9,Distri Laptop,https://www.tokopedia.com/distri-laptop/laptop-advan-workmate-ryzen-5-3500u-8gb-256gb-ssd-14-fhd-w11-1732181298199954957?extParam=ivf%3Dtrue%26keyword%3Dlaptop%26search_id%3D202605180457344734BA6F3DE83D09B0PQ%26src%3Dsearch,"Laptop ADVAN Workmate Ryzen 5 3500U 8GB 256GB SSD 14"" FHD W11 laptop",laptop advan workmate ryzen 5 3500u 8gb 256gb ssd 14 fhd w11 laptop
laptop,DELL LATITUDE 7300 TOUCH  i7-8665U/ 32GB RAM /512GB NVME/ FHD IPS,3372500,Rp3.550.000,5,,Ari Speed Comp,https://www.tokopedia.com/arispeedcomp/dell-latitude-7300-touch-i7-8665u-16gb-ram-512gb-nvme-fhd-ips-1735558441655764128?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D20260518045735FE73F687E5BC523420G3%26src%3Dsearch,DELL LATITUDE 7300 TOUCH  i7-8665U/ 32GB RAM /512GB NVME/ FHD IPS laptop,dell latitude 7300 touch i7 8665u 32gb ram 512gb nvme fhd ips laptop
laptop,PROMO LAPTOP Asus VivoBook Go E410KA-CL464 Intel N4500 64GB Emmc + 256GB SSD Windows 11 ORIGINAL,3756450,,0,5.0,Cahaya Negeri Official,https://www.tokopedia.com/milanbarok39/promo-laptop-asus-vivobook-go-e410ka-cl464-intel-n4500-64gb-emmc-256gb-ssd-windows-11-original?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D20260518045735FE73F687E5BC523420G3%26src%3Dsearch,PROMO LAPTOP Asus VivoBook Go E410KA-CL464 Intel N4500 64GB Emmc + 256GB SSD Windows 11 ORIGINAL laptop,promo laptop asus vivobook go e410ka cl464 intel n4500 64gb emmc 256gb ssd windows 11 original laptop
laptop,Laptop Hp Ryzen / Hp Probook 445 G8 Ryzen 5 5600U Ram 8GB SSD 256GB Layar 14 inch,4085000,Rp4.300.000,5,,Start Compp,https://www.tokopedia.com/start-comp/laptop-hp-ryzen-hp-probook-445-g8-ryzen-5-5600u-ram-8gb-ssd-256gb-layar-14-inch-1734986471143801874-1734986504028587026?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D20260518045735FE73F687E5BC523420G3%26src%3Dsearch,Laptop Hp Ryzen / Hp Probook 445 G8 Ryzen 5 5600U Ram 8GB SSD 256GB Layar 14 inch laptop,laptop hp ryzen hp probook 445 g8 ryzen 5 5600u ram 8gb ssd 256gb layar 14 inch laptop
laptop,"Laptop Core i7 Asus VivoBook X1404VA NK469 i7 1355U Ram 16GB Ssd 512GB 14"" FHD Laptop Kantor Kerja",9991791,Rp10.517.675,5,5.0,KotakomShop,https://www.tokopedia.com/kotakomshop/laptop-core-i7-asus-vivobook-x1404va-nk469-i7-1355u-ram-16gb-ssd-512gb-14-fhd-laptop-kantor-kerja-1732855465627322194?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D20260518045735FE73F687E5BC523420G3%26src%3Dsearch,"Laptop Core i7 Asus VivoBook X1404VA NK469 i7 1355U Ram 16GB Ssd 512GB 14"" FHD Laptop Kantor Kerja laptop",laptop core i7 asus vivobook x1404va nk469 i7 1355u ram 16gb ssd 512gb 14 fhd laptop kantor kerja laptop
laptop,Laptop YOGA L380 Core i7 Gen 8th Ram 16GB SSD 1TB WIN 11 PRO Bonus Tas & Mouse,4108500,Rp4.500.000,9,5.0,Sparta Electronic,https://www.tokopedia.com/spartaelectronic/laptop-yoga-l380-core-i7-gen-8th-ram-16gb-ssd-1tb-win-11-pro-bonus-tas-mouse-1733568624574891343?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D20260518045735FE73F687E5BC523420G3%26src%3Dsearch,Laptop YOGA L380 Core i7 Gen 8th Ram 16GB SSD 1TB WIN 11 PRO Bonus Tas & Mouse laptop,laptop yoga l380 core i7 gen 8th ram 16gb ssd 1tb win 11 pro bonus tas mouse laptop
laptop,LAPTOP ASUS VIVOBOOK GO 14 E410KA N4500 RAM 8GB SSD 512GB WINDOWS 11 HOME + OHS,5034050,Rp5.299.000,5,5.0,Eksklusif Komputer,https://www.tokopedia.com/ekskom/laptop-asus-vivobook-go-14-e410ka-n4500-ram-8gb-ssd-512gb-windows-11-home-ohs-1729889055233967581-1735162256386262493?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D20260518045735FE73F687E5BC523420G3%26src%3Dsearch,LAPTOP ASUS VIVOBOOK GO 14 E410KA N4500 RAM 8GB SSD 512GB WINDOWS 11 HOME + OHS laptop,laptop asus vivobook go 14 e410ka n4500 ram 8gb ssd 512gb windows 11 home ohs laptop
laptop,Lenovo ThinkPad E14 Gen 7 (Intel) Core Ultra 5 225H 8GB 512GB W11 OH24,20998900,Rp21.998.900,5,5.0,Lenovo Official,https://www.tokopedia.com/lenovo-official/lenovo-thinkpad-e14-gen-7-intel-core-ultra-5-225h-8gb-512gb-w11-oh24-1730290355243025568?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D20260518045735FE73F687E5BC523420G3%26src%3Dsearch,Lenovo ThinkPad E14 Gen 7 (Intel) Core Ultra 5 225H 8GB 512GB W11 OH24 laptop,lenovo thinkpad e14 gen 7 intel core ultra 5 225h 8gb 512gb w11 oh24 laptop
laptop,"Lenovo Ideapad Slim 3 Ryzen 7-7730U 8GB 512GB 15,6"" FHD Win 11",7640850,Rp8.999.000,15,,Murahkom Itc Sby-Accesoriesku,https://www.tokopedia.com/murahkom-itc-sby-accesoriesku/lenovo-ideapad-slim-3-ryzen-7-7730u-8gb-512gb-15-6-fhd-win-11-1731892003709749020?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D20260518045735FE73F687E5BC523420G3%26src%3Dsearch,"Lenovo Ideapad Slim 3 Ryzen 7-7730U 8GB 512GB 15,6"" FHD Win 11 laptop",lenovo ideapad slim 3 ryzen 7 7730u 8gb 512gb 15 6 fhd win 11 laptop
laptop,Lenovo Thinkpad X240 X250 X260 X270 X280 ORIGINAL / BERGARANSI /MURAH,1674850,Rp1.800.000,7,4.9,Gitech Laptop,https://www.tokopedia.com/gitechlaptop/lenovo-thinkpad-x240-x250-x260-x270-x280-original-bergaransi-murah-x240-ram-4-hdd-500-24b26?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D20260518045735FE73F687E5BC523420G3%26src%3Dsearch,Lenovo Thinkpad X240 X250 X260 X270 X280 ORIGINAL / BERGARANSI /MURAH laptop,lenovo thinkpad x240 x250 x260 x270 x280 original garansi murah laptop
laptop,Laptop HP Core i5 / i7 Ram 8GB Ssd 256GB Original Bergaransi,2339850,Rp2.500.000,6,4.8,Gitech Laptop,https://www.tokopedia.com/gitechlaptop/laptop-hp-core-i5-i7-ram-8gb-ssd-256gb-original-bergaransi-1731878367135762063?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D20260518045735FE73F687E5BC523420G3%26src%3Dsearch,Laptop HP Core i5 / i7 Ram 8GB Ssd 256GB Original Bergaransi laptop,laptop hp core i5 i7 ram 8gb ssd 256gb original garansi laptop
laptop,ASUS ROG STRIX G16 G614JI INTEL CORE I9 13980HX RTX4070 8GB/ 32GB 16GB 1TB SSD W11 OFFICE 16.0QHD IPS - LAPTOP GAMING,25024000,Rp29.999.000,17,5.0,royalltech,https://www.tokopedia.com/royalltech/asus-rog-strix-g16-g614ji-intel-core-i9-13980hx-rtx4070-8gb-32gb-16gb-1tb-ssd-w11-office-16-0qhd-ips-laptop-gaming-1734228992264603127?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D20260518045735FE73F687E5BC523420G3%26src%3Dsearch,ASUS ROG STRIX G16 G614JI INTEL CORE I9 13980HX RTX4070 8GB/ 32GB 16GB 1TB SSD W11 OFFICE 16.0QHD IPS - LAPTOP GAMING laptop,asus rog strix g16 g614ji intel core i9 13980hx rtx4070 8gb 32gb 16gb 1tb ssd w11 office 16 0qhd ips laptop gaming laptop
laptop,Promo baru laptop resmi ADVAN SOULMATE intel N4020 ram 4GB eMMC 128GB layar 14' Windows 11 original,4038250,,0,,Cahaya Negeri Official,https://www.tokopedia.com/milanbarok39/promo-baru-laptop-resmi-advan-soulmate-intel-n4020-ram-4gb-emmc-128gb-layar-14-windows-11-original?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D20260518045735FE73F687E5BC523420G3%26src%3Dsearch,Promo baru laptop resmi ADVAN SOULMATE intel N4020 ram 4GB eMMC 128GB layar 14' Windows 11 original laptop,promo baru laptop resmi advan soulmate intel n4020 ram 4gb emmc 128gb layar 14 windows 11 original laptop
laptop,"HP Laptop 14s-dq5002TU /14""/IntelCore i7/16 GB /Intelirisx/512SDD",13680000,Rp14.400.000,5,5.0,Doran Gadget Store,https://www.tokopedia.com/dorangadget/hp-laptop-14s-dq5002tu-14-intelcore-i7-16-gb-intelirisx-512sdd-natural-silver?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D20260518045735FE73F687E5BC523420G3%26src%3Dsearch,"HP Laptop 14s-dq5002TU /14""/IntelCore i7/16 GB /Intelirisx/512SDD laptop",hp laptop 14s dq5002tu 14 intelcore i7 16 gb intelirisx 512sdd laptop
laptop,Laptop Lenovo Thinkpad T460 core i5 Gen 6 RAM 16GB/256SSD fullset TOUCHSCREEN,1850000,,0,,Marvin electronic,https://www.tokopedia.com/marvinelectronic/laptop-touchscreen-lenovo-thinkpad-t460-core-i5-gen-6-ram-16gb-256ssd-fullset-1731399747756000992-1735568351599953632?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D20260518045735FE73F687E5BC523420G3%26src%3Dsearch,Laptop Lenovo Thinkpad T460 core i5 Gen 6 RAM 16GB/256SSD fullset TOUCHSCREEN laptop,laptop lenovo thinkpad t460 core i5 gen 6 ram 16gb 256ssd fullset touchscreen laptop
laptop,"Laptop LENOVO IdeaPad 5 2in1 14 Touch Ryzen AI 7 350 16GB 1TB W11+OHS 14"" FHD IPS Laptop Convertible Laptop 2IN1",12990300,Rp16.999.000,24,4.7,royalltech,https://www.tokopedia.com/royalltech/laptop-lenovo-ideapad-5-2in1-14-touch-ryzen-ai-7-350-16gb-1tb-w11-ohs-14-fhd-ips-laptop-convertible-laptop-2in1-1733282836276479479?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D20260518045735FE73F687E5BC523420G3%26src%3Dsearch%26whid%3D4029903,"Laptop LENOVO IdeaPad 5 2in1 14 Touch Ryzen AI 7 350 16GB 1TB W11+OHS 14"" FHD IPS Laptop Convertible Laptop 2IN1 laptop",laptop lenovo ideapad 5 2in1 14 touch ryzen ai 7 350 16gb 1tb w11 ohs 14 fhd ips laptop convertible laptop 2in1 laptop
laptop,"Laptop Lenovo Core v14 g5 i3 1315U V14 G5 8GB 256GB SSD Windows 11 14"" FHD",7267500,Rp9.000.000,19,5.0,DENSACOM STORE,https://www.tokopedia.com/densacom-store/laptop-lenovo-core-v14-g5-i3-1315u-v14-g5-8gb-256gb-ssd-windows-11-14-fhd-1731233536432440501?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26search_id%3D20260518045735FE73F687E5BC523420G3%26src%3Dsearch,"Laptop Lenovo Core v14 g5 i3 1315U V14 G5 8GB 256GB SSD Windows 11 14"" FHD laptop",laptop lenovo core v14 g5 i3 1315u v14 g5 8gb 256gb ssd windows 11 14 fhd laptop
smartphone,Samsung Galaxy A56 5G [8/256] [Upgrade dari 8/128 GB] - Galaxy AI | Smartphone AI | 50MP OIS HDR Camera | 45W Super Fast Charge,5841550,Rp7.299.000,20,4.9,Samsung Official Store,https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a56-5g-8-256gb-upgrade-dari-8-128-gb-kamera-50mp-nightography-handphone-ai-galaxy-ai-45w-fast-charging-1730926342052022235-1735432202940024813?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D2026051804574711B9842E0A271F00EK6D%26src%3Dsearch,Samsung Galaxy A56 5G [8/256] [Upgrade dari 8/128 GB] - Galaxy AI | Smartphone AI | 50MP OIS HDR Camera | 45W Super Fast Charge smartphone,samsung galaxy a56 5g 8 256 upgrade 8 128 gb galaxy ai smartphone ai 50mp ois hdr camera 45w super fast charge smartphone
smartphone,XIAOMI REDMI NOTE 12 6/128 GB HP SECOND ORIGINAL SINAR MUTIARA CELL,1662500,Rp1.750.000,5,4.9,Sinar Mutiara Cell,https://www.tokopedia.com/sinarmutiaraofficial/xiaomi-redmi-note-12-6-128-gb-hp-second-original-sinar-mutiara-cell-1731458236532163685?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D2026051804574234ED066DF378EF12E444%26src%3Dsearch,XIAOMI REDMI NOTE 12 6/128 GB HP SECOND ORIGINAL SINAR MUTIARA CELL smartphone,xiaomi redmi note 12 6 128 gb hp second original sinar mutiara cell smartphone
smartphone,"POCO C71 4+4G/128G Performa Cadas | 6.88"" 120Hz | Ekspansi RAM 8G / storage 128G [Official Store]",1678950,,0,5.0,Xiaomi Indonesia,https://www.tokopedia.com/xiaomi/poco-c71-4-4g-128g-performa-cadas-6-88-120hz-ekspansi-ram-8g-storage-128g-official-store-1731366110480533017-1735160474752484889?extParam=ivf%3Dfalse%26keyword%3Dsmartphone%26search_id%3D202605180457408E98D81F8217302C6GYU%26src%3Dsearch,"POCO C71 4+4G/128G Performa Cadas | 6.88"" 120Hz | Ekspansi RAM 8G / storage 128G [Official Store] smartphone",poco c71 4 4g 128g performa cadas 6 88 120hz ekspansi ram 8g storage 128g official store smartphone
