keyword,product_name,price,price_original,discount_percentage,rating,shop.name,url
baju,underated aerion Oversized T-Shirt | Oversized Series | All Colors - Kaos Soft Touch & Breathable | Anti Kusut,71712,Rp249.000,71,4.8,underated.id,https://www.tokopedia.com/underatedid/underated-aerion-oversized-t-shirt-oversized-series-all-colors-kaos-soft-touch-breathable-anti-kusut-1734484037429134510?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D20260518045812577BCC914F9E5533AOIJ%26src%3Dsearch
baju,"YoYoTrendy Closet  Polyester crewneck, short-sleeved T-shirt Premium RUNKS T-shirt WHITE Street Style T-shirt Men's and Women's top  Baju Kerja Lembut",30100,Rp78.000,61,4.0,YoYo-Trendy Closet,https://www.tokopedia.com/yoyo-trendy-closet/yoyotrendy-closet-polyester-crewneck-short-sleeved-t-shirt-premium-runks-t-shirt-white-street-style-t-shirt-men-s-and-women-s-top-baju-kerja-lembut-1731433242629735642?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D20260518045812577BCC914F9E5533AOIJ%26src%3Dsearch
baju,HOOLOW - Have A Nice Day | Boxy T Shirt Oversize Cotton 20s,76000,Rp95.000,20,4.8,Hoolaha Department,https://www.tokopedia.com/hoolaha-department/hoolow-have-a-nice-day-boxy-t-shirt-oversize-cotton-20s-1731870545363437256?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D20260518045812577BCC914F9E5533AOIJ%26src%3Dsearch
baju,Paket 4PCS 100RIBU Kaos Distro BAHAN SEMI KATUN MOTIF SIMPEL Ready SIZE M-L-XL-XXL-XXXL MIX BRAND,71920,Rp100.000,28,4.8,Dewa Muraah,https://www.tokopedia.com/dewa-muraah/paket-4pcs-100ribu-kaos-distro-bahan-semi-katun-motif-simpel-ready-size-m-l-xl-xxl-xxxl-mix-brand-1729609616854255420?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D20260518045812577BCC914F9E5533AOIJ%26src%3Dsearch
baju,Baju jaga dokter / Baju perawat / Baju KoAs motif Batik kombinasi polos lengan pendek 1701,138000,Rp150.000,8,,Aluna Scrub,https://www.tokopedia.com/aluna-yogya/baju-jaga-dokter-baju-perawat-baju-koas-motif-batik-kombinasi-polos-lengan-pendek-1701-1734051135586403840?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D2026051804581411B9842E0A271F2D7176%26src%3Dsearch
baju,PLATINUM WORLD Atasan Knit Wanita Korean Top Baju Knit Premium Wanita Lengan Panjang Basic Long Sleeve Slim Fit dan Size Jumbo XXL,55900,Rp150.000,63,4.5,PLATINUM WORLD ID,https://www.tokopedia.com/platinum-world-id/platinum-world-atasan-knit-wanita-korean-top-baju-knit-premium-wanita-lengan-panjang-basic-long-sleeve-slim-fit-dan-size-jumbo-xxl-1734381615051801912?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D20260518045816FE73F687E5BC52200VJM%26src%3Dsearch
baju,Kaos Crop Top Polo Shirt Wanita/Crop Top Polos/Kaos Wanita/T-shirt Kerah Polos//Kaos Crop Top Baju Pendek Atasan,27720,Rp75.000,63,4.5,GBJ NEW COLLECTION,https://www.tokopedia.com/gbj-new-collection/kaos-crop-top-polo-shirt-wanita-crop-top-polos-kaos-wanita-t-shirt-kerah-polos-kaos-crop-top-baju-pendek-atasan-1734278271868175607?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D20260518045812577BCC914F9E5533AOIJ%26src%3Dsearch
baju,VSL ST Sweater Oversize Pria Wanita Graphic Black Grey - Jaket Premium Vintage Streetwear Korea Style Urban UNISEX  Cowok Perempuan Oblong Crewneck Bahan Flecee  Keren,52600,Rp210.000,75,4.5,visual sweater,https://www.tokopedia.com/visual-sweater/vsl-st-sweater-oversize-pria-wanita-graphic-black-grey-jaket-premium-vintage-streetwear-korea-style-urban-unisex-cowok-perempuan-oblong-crewneck-bahan-flecee-1734423950546797909?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D20260518045812577BCC914F9E5533AOIJ%26src%3Dsearch
baju,Wush Club Baju Kaos Boxy Longsleeve Pria Wanita Oversize Lengan Panjang NEXO HITAM Nyaman Distro Tee Unisex Sablon Printing Keren,83000,Rp179.000,54,4.8,Wushclub,https://www.tokopedia.com/wushclub/wush-club-baju-kaos-boxy-longsleeve-pria-wanita-oversize-lengan-panjang-nexo-hitam-nyaman-distro-tee-unisex-sablon-printing-keren-1732731127325426919?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D20260518045816FE73F687E5BC52200VJM%26src%3Dsearch
baju,Hi VABA Hope Tshirt | Kaos Streetwear Unisex Tee Combed Pria Oversize  Baju  Distro  Combed Pria  Printing Digital Vintage Tangan pendek Panjang,105000,,0,4.9,Hi Vaba.id,https://www.tokopedia.com/hi-vabaid/hi-vaba-hope-tshirt-kaos-streetwear-unisex-tee-combed-pria-oversize-baju-distro-combed-pria-printing-digital-vintage-tangan-pendek-panjang-1729624873644493518?extParam=ivf%3Dtrue%26keyword%3Dbaju%26search_id%3D20260518045816FE73F687E5BC52200VJM%26src%3Dsearch
baju,Rhaena - Top Atasan Wanita Oneck Fitted T-shirt Lengan Pendek Bahan Rib Knit,29999,Rp50.000,40,5.0,Rhaena Corner,https://www.tokopedia.com/rhaena-corner/rhaena-top-atasan-wanita-oneck-fitted-t-shirt-lengan-pendek-bahan-rib-knit-1735567653442782274-1735567980323243074?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D20260518045812577BCC914F9E5533AOIJ%26src%3Dsearch
baju,SRYU MODE - BAJU ATASAN BILKA STREP TERBARU ATASAN WANITA TERBARU Dengan Desain Elegan Dan Warna Kuning Cerah,49500,Rp54.999,10,4.9,Sryu mode,https://www.tokopedia.com/sryu-mode/sryu-mode-baju-atasan-bilka-strep-terbaru-atasan-wanita-terbaru-dengan-desain-elegan-dan-warna-kuning-cerah-1734666090853663786-1735086975535186986?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D20260518045816FE73F687E5BC52200VJM%26src%3Dsearch
baju,HOOLIGANS T-Shirt Linea 21.1 Black Baju  Kaos Katun Combed Pria Nyaman Harian,85000,Rp185.000,54,4.8,Hooligans,https://www.tokopedia.com/hooligans/hooligans-t-shirt-linea-21-1-black-baju-kaos-katun-combed-pria-nyaman-harian-1729385108832486630?extParam=ivf%3Dfalse%26keyword%3Dbaju%26qcpx_cache_key%3Dqcpx_cache%7C202605181258123BCAB532A2CF1F048109%7C7634489319406831368%7C959505104199761600%7C1865311495200945%26search_id%3D20260518045812577BCC914F9E5533AOIJ%26src%3Dsearch
baju,Onoma - Reguler Tshirt Wash Dinosaur Sage - Kaos,135000,Rp230.000,41,4.9,Onoma Odyssey,https://www.tokopedia.com/onomaofficial/onoma-reguler-tshirt-wash-dinosaur-sage-kaos-1729630300828304456?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D2026051804581411B9842E0A271F2D7176%26src%3Dsearch
baju,PROMO PAKET 2PCS 50RIBU KAOS DISTRO MOTIF SIMPEL BAHAN SEMI KATUN 24S MIX BRAND,30450,Rp50.000,39,4.8,U . K . P,https://www.tokopedia.com/u--k--p/promo-paket-2pcs-50ribu-kaos-distro-motif-simpel-bahan-semi-katun-24s-mix-brand-1733734153870673907?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D20260518045812577BCC914F9E5533AOIJ%26src%3Dsearch
baju,Ailee Long Sleeve Top Atasan Lengan Panjang Hijab Friendly Blouse Blazer Wanita Korean Look Baju Basic Semiwool Stripe Premium,40999,Rp55.999,27,4.8,Hanira style,https://www.tokopedia.com/hanira-style/ailee-long-sleeve-top-atasan-lengan-panjang-hijab-friendly-blouse-blazer-wanita-korean-look-baju-basic-semiwool-stripe-premium-1734579262239114464-1734579356616590560?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D20260518045812577BCC914F9E5533AOIJ%26src%3Dsearch
baju,Kaos Polo Zipper Cowok Kekinian – Look Clean & Maskulin Polo Shirt Zipper Pria Basic Elegant – Cocok Casual & Semi Formal,33411,Rp129.000,74,4.7,Galeri kaos polo,https://www.tokopedia.com/galeri-kaos-polo/kaos-polo-zipper-cowok-kekinian-look-clean-maskulin-polo-shirt-zipper-pria-basic-elegant-cocok-casual-semi-formal-1734419934573529046?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D20260518045812577BCC914F9E5533AOIJ%26src%3Dsearch
baju,NAMALA Blouse Kemeja Korean Style,25900,Rp80.000,68,4.1,SIERRA FASHION COLLECTION,https://www.tokopedia.com/sierrafashion/namala-blouse-kemeja-korean-style-1734245421342426309?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D20260518045812577BCC914F9E5533AOIJ%26src%3Dsearch
baju,KAOS DISTRO HITAM JEPANG | BAJU KAOS PRIA WANITA | KAOS JEPANG LIVE ON LIFE | DISTRO KAOS PRIA WANITA | KAOS KEKINIAN | M L XL XXL XXXL |XXXXL | KAOS SKENA |,22399,Rp75.000,70,4.5,CUBY STOREE,https://www.tokopedia.com/cuby-storee/kaos-distro-hitam-jepang-baju-kaos-pria-wanita-kaos-jepang-live-on-life-distro-kaos-pria-wanita-kaos-kekinian-m-l-xl-xxl-xxxl-xxxxl-kaos-skena-1730917335376365179?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D20260518045812577BCC914F9E5533AOIJ%26src%3Dsearch
baju,PLATINUM WORLD T-shirt Baju Kaos Crop Top Knit Polos O Neck Fit Body - Baju Polos Wanita A2,25130,Rp120.000,79,4.6,PLATINUM WORLD ID,https://www.tokopedia.com/platinum-world-id/platinum-world-t-shirt-baju-kaos-crop-top-knit-polos-o-neck-fit-body-baju-polos-wanita-a2-1733707494464193848?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D20260518045812577BCC914F9E5533AOIJ%26src%3Dsearch
baju,PLATINUM WORLD.ID Jaket Olahraga Lengan Panjang Fit Body Wanita Yoga Pilates Lari Gym Fitnes Running Premium Quality DKN,43900,Rp150.000,71,4.6,PLATINUM WORLD ID,https://www.tokopedia.com/platinum-world-id/platinum-world-id-jaket-olahraga-lengan-panjang-fit-body-wanita-yoga-pilates-lari-gym-fitnes-running-premium-quality-dkn-1732885801325331768?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D20260518045812577BCC914F9E5533AOIJ%26src%3Dsearch
baju,GENTIL - T-Shirt Oversize Better Days Ahead Unisex,49500,Rp65.000,24,4.7,GENTIL ID,https://www.tokopedia.com/gentil-id/gentil-t-shirt-oversize-better-days-ahead-unisex-1729702606080411140?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D20260518045812577BCC914F9E5533AOIJ%26src%3Dsearch
baju,Kaos Polo Shirt Pria KUDA Lengan Pendek Warna Kerah Polos Seragam Dewasa,27922,Rp79.778,65,4.5,FIZZGE_NEW,https://www.tokopedia.com/fizzge-611/kaos-polo-shirt-pria-kuda-lengan-pendek-warna-kerah-polos-seragam-dewasa-1729640530106025924?extParam=ivf%3Dtrue%26keyword%3Dbaju%26search_id%3D20260518045812577BCC914F9E5533AOIJ%26src%3Dsearch
baju,KAOS DEWASA COTTON LEMBUT LOGO BAJU PRIA WANITA PREMIUM COMBET 30S GAYA KOREA JEPANG KEREN BAGUS ADEM BAJU KAOS OBLONG SANTAI ATASAN TSHIRT BAND SKENA NYAMAN PENDEK KATUN SOFT MOTIF 100% COTTON LENGAN PENDEK DISTRO OLAHRAGA 2025 2026 SIZE M - XXL POLOSAN,31913,Rp47.000,32,5.0,TokoKaosTerbaik,https://www.tokopedia.com/tokokaosterbaik/kaos-dewasa-cotton-lembut-logo-baju-pria-wanita-premium-combet-30s-gaya-korea-jepang-keren-bagus-adem-baju-kaos-oblong-santai-atasan-tshirt-band-skena-nyaman-pendek-katun-soft-motif-100-cotton-lengan-pendek-distro-olahraga-2025-2026-size-m-xxl-polosan-1732009987939665898?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D20260518045812577BCC914F9E5533AOIJ%26src%3Dsearch
baju,calaa Sweater Rajut Resleting Ziper Bawah Atasan Rajut Wanita Kekinian,39900,Rp100.000,60,4.7,moncerid,https://www.tokopedia.com/moncerid-813/calaa-sweater-rajut-resleting-ziper-bawah-atasan-rajut-wanita-kekinian-1732507775820793561?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D20260518045812577BCC914F9E5533AOIJ%26src%3Dsearch
baju,Onoma - Oversized Tshirt Wash Moggy Black - Kaos,138000,Rp295.000,53,4.9,Onoma Odyssey,https://www.tokopedia.com/onomaofficial/onoma-oversized-tshirt-wash-moggy-black-kaos-1729589434144359496?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D2026051804581411B9842E0A271F2D7176%26src%3Dsearch
baju,Fashion brand high street design sense niche network red couple cotton short sleeve retro casual men's T-shirt summer,18920235,,0,,Shark fashion store_NEW,https://www.tokopedia.com/shark-fashion-store/fashion-brand-high-street-design-sense-niche-network-red-couple-cotton-short-sleeve-retro-casual-men-s-t-shirt-summer-1729727110220777460?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D2026051804581411B9842E0A271F2D7176%26src%3Dsearch
baju,"（COD）T-shirt Dengan Desain Berani, Menonjolkan Pesan Tegas! Cocok Untuk Gaya Santai & Modis  l Nyaman Dipakai & Siap COD",50999,Rp200.000,75,4.0,kostum merpati,https://www.tokopedia.com/kostum-merpati/cod-t-shirt-dengan-desain-berani-menonjolkan-pesan-tegas-cocok-untuk-gaya-santai-modis-l-nyaman-dipakai-siap-cod-1733684862553916644?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D2026051804581411B9842E0A271F2D7176%26src%3Dsearch
baju,Onoma Katun Bangkok - Oversized Tshirt Wash Squid Black - Kaos,197800,Rp350.000,43,4.9,Onoma Odyssey,https://www.tokopedia.com/onomaofficial/onoma-katun-bangkok-oversized-tshirt-wash-squid-black-kaos-1729816644597613640?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D2026051804581411B9842E0A271F2D7176%26src%3Dsearch
baju,RUCAS [ORIGINAL 100%] Rockstar Skeleton Hand Tee Hitam T-Shirt Edisi Terbatas Size S M L XL XXL BNWT Fullset,351120,Rp999.000,65,4.5,RUCAS URBAN,https://www.tokopedia.com/rucas-urban/rucas-original-100-rockstar-skeleton-hand-tee-hitam-t-shirt-edisi-terbatas-size-s-m-l-xl-xxl-bnwt-fullset-1731691413745271828?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D2026051804581411B9842E0A271F2D7176%26src%3Dsearch
baju,(COD)T-shirt RUCAS premium black Oblong Baju Polos Kaos Cowok Keren Surfing Atasan Kaos Hitam Putih Unisex Desain Grafiti Streetwear T-Shirt Pria Wanita Fashion Kasqatcashvmt,59999,Rp250.000,76,4.2,Pakaian S_NEW,https://www.tokopedia.com/pakaian-s/cod-t-shirt-rucas-premium-black-oblong-baju-polos-kaos-cowok-keren-surfing-atasan-kaos-hitam-putih-unisex-desain-grafiti-streetwear-t-shirt-pria-wanita-fashion-kasqatcashvmt-1733886866166286053?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D2026051804581411B9842E0A271F2D7176%26src%3Dsearch
baju,POLOS BOXY FIT OVERSIZE T SHIRT Baju kaos Distro Pria Wanita Lengan Pendek COTTON COMBAD 24S,56000,Rp120.000,53,4.7,Wush Club Store,https://www.tokopedia.com/wush-club-store/polos-boxy-fit-oversize-t-shirt-baju-kaos-distro-pria-wanita-lengan-pendek-cotton-combad-24s-1729648936606992195?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D2026051804581411B9842E0A271F2D7176%26src%3Dsearch
baju,JAPANESE HOODIE ZIPPER WANITA OVERSIZE - SWEATER JAKET ZIPPER WANITA KOREAN STYLE BAHAN FLEECE TERBARU KEKINIAN,49050,Rp109.000,55,4.4,dinafshn,https://www.tokopedia.com/dinafshn-357/japanese-hoodie-zipper-wanita-oversize-sweater-jaket-zipper-wanita-korean-style-bahan-fleece-terbaru-kekinian-1731461165647889649?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D2026051804581411B9842E0A271F2D7176%26src%3Dsearch
baju,LINK CO ( 1-100 ) KAOS PREMIUM REWORK BHARBAR,5000000,,0,4.8,bharbar2,https://www.tokopedia.com/bharbar2/link-co-1-100-kaos-premium-rework-bharbar-1732891192079517534?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D20260518045816FE73F687E5BC52200VJM%26src%3Dsearch
baju,Dijual baju putih garis garis h&m bahan tebal,8250000,,0,,Latte’s Ville,https://www.tokopedia.com/lattes-ville/dijual-baju-putih-garis-garis-h-m-bahan-tebal-1734051081657156886?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D2026051804581411B9842E0A271F2D7176%26src%3Dsearch
baju,"RUCAS Edition Python Tee Black ""The Initial""",338800,Rp750.000,55,4.7,Toko Rucas offcial,https://www.tokopedia.com/toko-rucas-offcial/rucas-edition-python-tee-black-the-initial-1732806025512584569?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D2026051804581411B9842E0A271F2D7176%26src%3Dsearch
baju,APRIL TOP Atasan Knitt Wanita Korean Top Baju Knitt Lengan Panjang,34800,Rp60.000,42,4.5,SandanganKyu,https://www.tokopedia.com/sandangankyu/april-top-atasan-knitt-wanita-korean-top-baju-knitt-lengan-panjang-1734385034778150141?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D2026051804581411B9842E0A271F2D7176%26src%3Dsearch
baju,100% pure cotton heavyweight American retro short sleeved t-shirt loose trendy brand couple top,400000,,0,4.4,YANA MULYANASD,https://www.tokopedia.com/yana-mulyanasd/100-pure-cotton-heavyweight-american-retro-short-sleeved-t-shirt-loose-trendy-brand-couple-top-1730740813621659579?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D2026051804581411B9842E0A271F2D7176%26src%3Dsearch
baju,2024 Summer Korean LISA Print Hip Hop Summer Print loose short sleeve T-shirt cartoon couple,18939955,,0,,U.N.T. Men's Fashion Store,https://www.tokopedia.com/unt-mens-fashion-store/2024-summer-korean-lisa-print-hip-hop-summer-print-loose-short-sleeve-t-shirt-cartoon-couple-1729734942780392731?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D20260518045816FE73F687E5BC52200VJM%26src%3Dsearch
baju,Zalerie Elegant Fit Blouse ll Fit Body ll Fitted Blouse Lengan Karet,40000,Rp70.000,43,4.6,chester.collection,https://www.tokopedia.com/chestercollection/zalerie-elegant-fit-blouse-ll-fit-body-ll-fitted-blouse-lengan-karet-1734396881258120995?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D2026051804581411B9842E0A271F2D7176%26src%3Dsearch
baju,RUCAS ARTIST EDITION TEE / TSHIRT ORIGINAL 100%,1100000,Rp1.250.000,12,4.9,FRT.STORE,https://www.tokopedia.com/frtstore/rucas-artist-edition-tee-tshirt-original-100-1730946709821949799?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D2026051804581411B9842E0A271F2D7176%26src%3Dsearch
baju,lkkijh Baju Kaos Pria Wanita Unisex Tshirt Distro Oversize Pria Wanita Boxy Fit Unisex wlyakbbcjs,660000,Rp2.000.000,67,,MorganFID27SHOP,https://www.tokopedia.com/morganfid27shop/lkkijh-baju-kaos-pria-wanita-unisex-tshirt-distro-oversize-pria-wanita-boxy-fit-unisex-wlyakbbcjs-1733053944879416600?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D2026051804581411B9842E0A271F2D7176%26src%3Dsearch
baju,Terlaris Ealo Crop Boxy Cotton Combed 24s Tshirt Oversize Pria Puith/Hitam-S-3XL 200GSM,57000,Rp200.000,72,4.0,Baju Kita Store,https://www.tokopedia.com/baju-kita-store/terlaris-ealo-crop-boxy-cotton-combed-24s-tshirt-oversize-pria-puith-hitam-s-3xl-200gsm-1733535305093056003?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D2026051804581411B9842E0A271F2D7176%26src%3Dsearch
baju,RUCAS Make Your Own Odds Black Tee Baju Kaos Distro Pria Wanita Katun Combed Oblong Pendek 100% ORI Keren dan Nyaman untuk Sehari-hari,343200,Rp650.000,47,4.7,Toko Rucas offcial,https://www.tokopedia.com/toko-rucas-offcial/rucas-make-your-own-odds-black-tee-baju-kaos-distro-pria-wanita-katun-combed-oblong-pendek-100-ori-keren-dan-nyaman-untuk-sehari-hari-1732806442892035449?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D20260518045816FE73F687E5BC52200VJM%26src%3Dsearch
baju,JUEST WANT SLEEP 2025 New Pure CottonPrinted T-shirt Street Style Loose Fit Summer T-shirt Couples' Short Sleeve T-shirt for Men AndWomen Graffiti T-shirt Pure Cotton T-shirt 1231A16,46000,Rp400.000,88,5.0,ANGGA JEHADI,https://www.tokopedia.com/angga-jehadi/juest-want-sleep-2025-new-pure-cottonprinted-t-shirt-street-style-loose-fit-summer-t-shirt-couples-short-sleeve-t-shirt-for-men-andwomen-graffiti-t-shirt-pure-cotton-t-shirt-1231a16-1733856056905467438?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D20260518045816FE73F687E5BC52200VJM%26src%3Dsearch
baju,Atasan Kaos Kerah V Lengan Panjang Dua Potong Palsu Wanita Gaya Korea,99998,Rp199.996,50,4.9,studiojsj,https://www.tokopedia.com/studiojsj/kaos-lengan-panjang-kerah-v-bergaris-premium-crop-top-korea-lengan-panjang-atasan-kaus-dua-potong-palsu-kontras-baru-baju-pendek-1735202943601116803-1735203092178437763?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D20260518045816FE73F687E5BC52200VJM%26src%3Dsearch
baju,dapat 4 Seratus Ribu Kaos lengan pendek motif distro,59000,,0,5.0,Mazzeraz,https://www.tokopedia.com/mazzeraz/dapat-4-seratus-ribu-kaos-lengan-pendek-motif-distro-1732766325358167479?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D20260518045816FE73F687E5BC52200VJM%26src%3Dsearch
baju,HijabChic Cassara Blush Pink Top - Baju Lebaran Lace Tulle Mewah Payet Sparkle Lembut Cantik,1644720,Rp1.879.000,12,5.0,HijabChic,https://www.tokopedia.com/hijab-chic/hijabchic-cassara-blush-pink-top-baju-lebaran-lace-tulle-mewah-payet-sparkle-lembut-cantik-1734256757366228765?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D20260518045816FE73F687E5BC52200VJM%26src%3Dsearch
baju,“ CHASING “ OVERSIZE T-SHIRT | BAJU KAOS OVERSIZE PRIA DISTRO | BAJU KAOS OVERSIZE LENGAN PENDEK,83000,,0,5.0,TOKOKARUNGJANTAN_NEW,https://www.tokopedia.com/tokokarungjantan-193/chasing-oversize-t-shirt-baju-kaos-oversize-pria-distro-baju-kaos-oversize-lengan-pendek-1735192221034054712-1735192342013707320?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D20260518045816FE73F687E5BC52200VJM%26src%3Dsearch
baju,"T-Shirt dengan Desain Klasik dan Penuh Makna – ""Salam"" dengan Gambar Nenek yang Metnssxzrtug",50999,Rp200.000,75,5.0,kostum merpati,https://www.tokopedia.com/kostum-merpati/t-shirt-dengan-desain-klasik-dan-penuh-makna-salam-dengan-gambar-nenek-yang-metnssxzrtug-1733889041826940132?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D20260518045816FE73F687E5BC52200VJM%26src%3Dsearch
baju,"Kaos Casual Unisex Motif Floral Simple – Mudah Dipadukan untuk Outfit Harian yang Rapi dan Estetik,Hitam Baju Distro Santai",95040,Rp198.000,52,,IDA JUBAIDAH,https://www.tokopedia.com/ida-jubaidah/kaos-casual-unisex-motif-floral-simple-mudah-dipadukan-untuk-outfit-harian-yang-rapi-dan-estetik-hitam-baju-distro-santai-1733918189624329249?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D20260518045816FE73F687E5BC52200VJM%26src%3Dsearch
baju,DONT TOUCH ME CAT WHITH GOD 2025 new Pure Cotton Printed T-shirt Pure Cotton American Style Trendy T- shirt Street Style Loose Fit Summer T- shirt Couples' Short Sleeve T-shirt for Men and Women Graffiti T-shirt Pure Cotton T-shirt,310000,,0,4.0,Bintang jatuh hijau shop,https://www.tokopedia.com/bintang-jatuh-hijau-shop/dont-touch-me-cat-whith-god-2025-new-pure-cotton-printed-t-shirt-pure-cotton-american-style-trendy-t-shirt-street-style-loose-fit-summer-t-shirt-couples-short-sleeve-t-shirt-for-men-and-women-graffiti-t-shirt-pure-cotton-t-shirt-1731892889414239343?extParam=ivf%3Dfalse%26keyword%3Dbaju%26search_id%3D20260518045816FE73F687E5BC52200VJM%26src%3Dsearch
